SHIP_ID,LAT,LON,SPEED,COURSE,HEADING,ELAPSED,DESTINATION,FLAG,LENGTH,SHIPNAME,SHIPTYPE,WIDTH,L_FORE,W_LEFT,ROT,DWT,GT_SHIPTYPE,TYPE_IMG,TYPE_NAME,STATUS_NAME
6677742,25.014303,53.067261,3,125,,1268,AEZUR,LR,336,FRONT DEE,8,60,281,28,,299999,17,,,
TVRRME56RXpNVFEwTnpFek1UUTBOdz09LS9Pbkw2SDdOdjNoUlJESkxYS0pqa0E9PQ==,25.011667,53.066666,0,30,,9,,,,[SAT-AIS],8,,,,,,,8,Tanker,Underway using Engine
465327,27.069195,51.900879,128,89,90,6,KAWASAKI,PA,333,SETAGAWA,8,60,282,27,0,299998,17,,,
9656711,27.883152,50.664787,115,323,326,646,SA RAR,LR,332,ATOKOS,8,60,277,37,0,299985,17,,,
TlRVNE9EYzFOVFU0T0RjMU5UVTRPQT09LXNibFliZlRjSmtLeWM5NUlVQlVNTnc9PQ==,28.079466,50.505161,113,323,,571,,,,[SAT-AIS],8,,,,,,,8,Tanker,Underway using Engine
7469907,25.234411,56.411945,0,37,37,5,SG SIN > AE FJR,MH,336,ADVANTAGE VITAL,8,60,280,30,2,299590,17,,,
5835788,28.493214,48.664738,12,321,348,20,SARAR,LR,329,UNIVERSAL INNOVATOR,8,60,274,27,,299546,17,,,
TVRJMk1qQTVNVEkyTWpBNU1USTJNZz09LUxOQU1aRUk0TzVlcGs1TGlNVkcvYnc9PQ==,28.493334,48.66,10,245,,6,,,,[SAT-AIS],8,,,,,,,8,Tanker,Underway using Engine
7449708,26.591539,52.738327,143,329,329,5,IQ BSR,MH,336,ADVANTAGE VISION,8,60,280,30,0,299455,17,,,
4242316,27.115654,50.592186,110,267,269,4,SARTA,LR,333,FRONT FORTH,8,60,276,26,0,299392,17,,,
6926599,27.637863,50.871506,76,331,332,397,IQ BSR,FR,329,EAGLE VALENCE,8,60,274,30,0,299244,17,,,
6714771,25.831007,56.908707,8,286,16,6,KLF,BW,332,VORAS,8,58,282,10,,299088,17,,,
5271363,27.126793,50.910313,125,268,270,7,SARTA,SA,332,KASSAB,8,60,279,28,-1,298721,17,,,
725629,24.810057,56.543213,1,234,0,9,SHINAS OMAN,CW,332,ROSE WOOD,8,60,279,31,,298552,17,,,
686823,25.033127,53.047642,0,92,339,120,AEZUR,HK,330,TRIKWONG VENTURE,8,60,281,38,-1,297136,17,,,
150143,25.540318,54.901081,0,171,282,2,AE DXB,MT,330,DESIMI,8,60,277,23,0,296865,71,,,
286574,25.765417,56.793148,131,174,175,3,RAS MARKAZ,MT,330,KALLIOPI,8,60,288,34,0,296659,17,,,
8922400,27.026136,49.6796,4,344,41,73,SAJUB > AEAUH,LR,366,MSC SIENA,7,51,128,30,-1,201064,11,,,
TWpZM016RXlNalkzTXpFeU1qWTNNdz09LXVTdDZUYWhOUFY2amtRZk41U1d2Y0E9PQ==,27.033333,49.685001,20,55,,53,,,,[SAT-AIS],7,,,,,,,7,Cargo Vessel,Moored
993227,27.119816,50.735748,103,270,272,4,SAADM,LR,399,MSC VENICE,7,54,163,19,0,186650,11,,,
993261,26.511009,50.193539,0,19,11,7,AEKHL,HK,399,CSCL GLOBE,7,58,159,36,0,184320,11,,,
7435246,27.385153,50.168419,0,222,336,6,SAJUB,PT,291,ALICE OLDENDORFF,7,45,254,27,-1,182087,6,,,
9219394,26.843622,51.271648,0,68,348,8,BHBAH,LR,292,SG AQUAMARINE,7,45,246,19,0,180643,6,,,
689356,25.913126,55.52037,78,229,231,3,ABU DHABI U.A.E,MH,292,MICHALIS JR,7,45,250,25,0,178050,6,,,
9090689,25.26886,54.88076,50,159,166,2,OMSLV - AEJAL,DK,349,A.P. MOLLER,7,53,18,18,0,174009,11,,,
412009,30.206842,47.875267,0,304,0,4,IQUQR,LR,289,KPS ORKA SULTAN,7,45,255,28,0,172564,6,,,
721954,30.032,47.952229,0,14,24,3,IQUQR,LR,289,KPS ORHAN ALI KHAN,3,45,250,22,,172517,212,,,
420020,25.205843,54.861938,16,214,239,2,AEJEA,PA,365,MSC DANIT,7,51,143,35,0,165517,11,,,
714510,26.284338,56.794453,136,334,,6,AEFJR > SARTA,PA,274,OCEAN THUNDER,8,50,241,24,,164737,17,,,
411713,25.104799,54.666889,30,326,324,3,AEAUH,PA,366,MSC BEATRICE,7,51,146,25,11,162867,11,,,
7510413,24.986799,55.058208,0,16,339,7,AE JEA - SG SIN,LR,364,MSC MARA,7,51,111,16,0,162524,11,,,
6571359,24.958036,54.412464,4,174,109,2,AEAUH,KR,365,HMM HANBADA,7,51,112,18,-1,160927,11,,,
756375,25.693993,56.887314,0,317,,475,BASRAH IRAQ,GY,274,CHLOE,8,48,230,24,,159539,17,,,
TVRjeE1UZ3dNVGN4TVRnd01UY3hNUT09LXN5L0dsKzlsb211RWZFQ2YrK0JKdEE9PQ==,25.693333,56.886665,0,318,,8,,,,[SAT-AIS],8,,,,,,,8,Tanker,At Anchor
213204,29.024481,48.249073,0,53,327,10,MINA ABDULLAH KUWAIT,LR,276,MINERVA SYMPHONY,8,50,236,31,,159450,17,,,
369584,25.252531,55.272125,0,0,316,4,DUBAI UAE,LR,274,NEW LEGEND,8,48,228,19,0,159435,17,,,
370467,26.777607,50.174831,53,162,159,4,"RASTANURA,KSA",LR,274,JIAOLONG,8,47,233,16,0,159021,17,,,
370141,25.403584,54.087307,120,240,241,19,AEJED,LR,274,SHENLONG,8,48,230,15,0,159021,17,,,
656191,29.290283,49.05135,1,348,334,9,"KAZ,IRAQ",LR,274,LILIANA,8,48,230,41,,158344,17,,,
6251832,25.897276,56.784275,80,341,,6,KWMIS,GR,274,MARAN PHOEBE,8,48,213,27,,157946,17,,,
755763,29.540787,48.821293,0,199,299,4,IQKAZ,LR,274,ALMI SKY,8,48,230,28,0,157787,17,,,
214405,26.185284,50.669102,0,22,153,3,BH AHD,IN,274,JAG LAKSHYA,8,48,226,16,0,157641,71,,,
5956942,25.296129,56.544495,2,120,36,6,FUJAIRAH FOR ORDER,HK,275,FRONT SUEZ,8,48,226,26,,157270,17,,,
1786,26.275631,56.005615,135,55,55,2,EG SCN,LR,274,NANTUCKET,8,48,240,15,0,157000,17,,,
8060333,25.853165,51.791801,6,244,357,6,AEKLF>QARLF,GR,270,BREST,8,46,230,16,,156851,17,,,
688258,26.141159,56.7794,123,161,159,5,INNHV,HK,366,CSCL NEPTUNE,7,51,146,20,0,155263,11,,,
755543,25.483793,55.286362,1,116,292,4,SHARJAH ALPHA ANCHOR,LR,366,MSC VEGA,7,48,140,30,0,155222,11,,,
712593,25.835989,51.777546,5,80,327,8,QA RLF,MH,345,LIJMILIYA,8,55,276,29,,155159,18,,,
6678841,24.831984,54.660046,0,265,230,3,AEKHL > JEBEL ALI,FR,366,CMA CGM PATAGONIA,7,51,128,29,0,154077,11,,,
753861,27.131384,52.099518,116,116,118,5,RUWAIS,LR,274,ORINOCCO,8,48,232,20,0,150296,17,,,
3881453,29.06826,48.172039,0,353,341,4,KWMEA,GR,274,DILIGENT WARRIOR,8,48,226,21,0,149995,17,,,
5560436,27.00655,56.311527,0,194,247,136,IR-BND,IR,366,BARZIN,7,48,112,14,,148582,11,,,
TnpJMU1qRTROekkxTWpFNE56STFNZz09LVA3YTVCVk1LRzAzY1dFeVVOcFdUL2c9PQ==,27.006666,56.306667,0,7,,8,,,,[SAT-AIS],7,,,,,,,7,Cargo Vessel,At Anchor
758572,26.035059,55.683361,153,50,48,3,SGSIN,MT,366,CMA CGM ALASKA,7,48,144,31,0,146000,11,,,
464123,30.053013,47.935726,0,79,323,7,UMM QASR,PA,366,MSC CAPELLA,7,48,140,30,0,141103,11,,,
214949,26.050255,52.055794,201,83,78,3,QINGDAO,GR,349,EXPRESS BERLIN,7,45,256,27,0,129760,11,,,
372067,25.247362,55.262714,0,0,122,3,,GB,257,PETROJARL ROSEBANK,8,48,47,19,0,125135,56,,,
712645,26.221741,56.703098,172,162,162,3,JP FTS,MH,315,ONAIZA,8,50,250,28,0,121939,18,,,
5530004,26.055496,56.73698,121,344,348,3,AEJEA,SG,335,VUNG TAU EXPRESS,7,48,244,31,0,119182,11,,,
281191,25.035215,54.641754,0,0,260,3,AEKHL,LR,260,REGINA OLDENDORFF,7,43,223,26,0,118863,6,,,
213095,26.047815,55.502525,95,212,214,3,SHARJAH OPL,CW,249,ANIKA,8,44,204,20,4,117055,17,,,
2192193,25.178722,54.564407,8,102,269,2,AEKHL,MT,299,CMA CGM URAL,7,48,132,28,-1,115809,11,,,
712646,25.932491,51.611454,0,217,,8,QA RLF,MH,315,AL GHASHAMIYA,8,50,255,31,,115771,18,,,
712864,24.734159,52.716728,91,222,225,4,AERUW,MH,250,BUALA,8,43,215,22,,115592,17,,,
6122502,26.228216,55.995792,136,49,50,3,SG SIN,MT,249,PANTELIS,8,44,205,29,0,115468,17,,,
9302872,25.546488,54.806705,110,64,65,3,SUEZ FOR ORDER,MH,249,STAVANGER STAR,8,44,203,26,0,115383,17,,,
5154111,24.270466,52.695076,105,321,327,2,FUJAIRAH,DK,249,TORM HERDIS,8,44,202,17,9,115109,17,,,
5387004,25.859735,51.875427,5,238,343,6,RAS LAFFAN,SG,249,TORM HERMIA,8,44,202,17,,114939,17,,,
8886317,27.219198,49.877064,3,99,336,81,AE FJR>SA JUB,MT,249,METRO BOSPHORUS,8,42,206,10,-3,114934,17,,,
656537,25.900324,51.651592,1,145,152,8,QARLF,IN,249,DESH SURAKSHA,8,44,208,29,,114783,17,,,
656543,24.462589,52.510792,12,23,0,11,JEBEL DHANNA,IN,249,DESH MAHIMA,8,44,208,29,-2,114686,71,,,
3615006,26.012653,51.794735,20,125,81,3,QARLF,DK,251,TORM KIRSTEN,8,45,205,19,0,114445,17,,,
7661519,25.350573,56.830692,108,1,2,3,BHSIT,MH,249,WAVE,8,44,207,28,0,113841,17,,,
9455621,24.996935,56.786755,106,158,156,3,SINGAPORE FOR ORDERS,MT,249,SEADANCER,8,44,212,30,0,113835,17,,,
8482195,26.39665,53.501747,121,105,111,185,EGSUZ,PA,239,SAQR,8,44,199,15,0,113386,17,,,
123616,25.051283,54.534161,6,104,70,2,AEAUH,CY,336,LE HAVRE,7,45,260,17,0,111737,11,,,
275732,26.72541,52.072514,1,236,138,6,PERSIAN GULF,PA,246,FPSO CYRUS,8,42,221,23,0,110673,56,,,
3977644,28.876307,48.759735,103,262,,15,KWMZR,MH,249,STI GALLANTRY,8,44,201,17,,109999,17,,,
3433384,28.945414,48.521637,93,287,287,8,FORORDER,MH,256,STI CONNAUGHT,8,43,214,29,0,109999,17,,,
5682580,29.024647,48.265942,1,142,324,10,KWMIB,GR,249,MINERVA ZOE,8,44,205,17,,109896,17,,,
3573660,25.063841,54.565128,0,253,119,2,AEAUH,PT,299,MSC ANZU,7,48,226,30,0,109619,11,,,
369818,25.667786,54.970234,161,73,73,3,CNTJN,BS,320,AL HUWAILA,8,50,259,20,-1,109503,18,,,
691192,25.177271,56.691326,96,297,297,3,FUJAIRAH,ID,243,SC OCEAN LXI,8,42,203,21,0,109229,17,,,
712653,25.817436,51.920826,8,241,332,6,QA RLF,MH,315,MESAIMEER,8,50,258,35,,107160,18,,,
737125,30.029716,48.122368,0,160,286,2,IQ KAZ,VN,248,VAN PHONG 1,8,43,208,22,0,105636,17,,,
9754647,25.317709,55.072548,1,147,326,10,RASHID U.A.E,MZ,238,SOLIGHT,8,42,202,15,0,105250,17,,,
152756,25.027784,51.601768,0,81,164,4,AEAUH-QAHMD,PT,324,MSC TORONTO,7,42,249,18,0,105084,11,,,
465493,29.25672,49.318054,6,112,220,8,AEJBA=>IQUQR,PA,334,EVER LADEN,7,45,231,16,,103668,11,,,
649523,28.692947,48.554775,0,63,347,70,KWMZR,MH,249,SFL TIGER,8,44,210,32,,99993,17,,,
687718,24.496647,56.624512,0,115,330,10,OM SOH,LR,235,LEYA,7,43,205,22,,97045,6,,,
687559,29.68128,49.615547,1,44,146,8,IR BKM,LR,229,ANTHEMIS,7,38,196,32,,93181,6,,,
689476,29.866747,49.21851,2,359,151,8,"BIK,IRAN",HK,229,NEW LEGEND,7,38,201,24,,93079,6,,,
685272,30.4396,49.049213,0,47,,7,IR BIK,LR,229,MELISSUS,7,38,194,18,,93029,6,,,
144804,25.590534,56.42128,0,153,68,6,DIBBA UAE,PA,229,PINGHE,7,36,194,14,,92018,6,,,
3369,30.436083,49.054482,0,100,135,7,1SP PG,MT,229,STAR PIERA,7,36,192,12,,91951,6,,,
374277,25.460571,56.736832,126,357,357,4,QA RLF,BS,288,AL DAAYEN,8,43,224,19,-1,90617,18,,,
3520005,26.476892,56.309841,156,46,,16,FOR ORDERS,MT,290,ENERGY ATLANTIC,8,46,229,26,,89766,18,,,
418526,24.587543,56.693214,4,288,346,9,OM SOHAR,PA,234,MOSHTARAKA 1,7,38,208,16,,88736,6,,,
457920,29.724051,49.684185,1,316,114,8,IRBIK,LR,229,PANOPI,7,38,197,23,,88101,6,,,
303087,26.441734,56.198734,76,60,58,3,AE FJR,MT,229,IOLCOS AMBITION,7,36,199,13,0,87376,6,,,
1909,24.758852,56.575886,0,135,311,9,SHINAS,MT,229,IOLCOS HARMONY,7,36,199,13,,87376,6,,,
714732,24.613724,56.789986,2,222,139,454,SOHAR,PA,229,PENEL,7,36,197,22,,87144,6,,,
TmpJMk16STNOakkyTXpJM05qSTJNdz09LU1HV2lCTUUxdW1FYmZUOHdGdnFWNGc9PQ==,24.611666,56.788334,0,159,,6,,,,[SAT-AIS],7,,,,,,,7,Cargo Vessel,At Anchor
412742,24.879007,54.407585,8,111,283,2,AEAUH,PA,303,MSC MICHAELA,7,40,212,31,0,85797,11,,,
411905,26.135376,51.958023,90,125,124,2,MUSAFFAH S1,LR,229,ANNA OLDENDORFF,7,38,195,23,0,85572,6,,,
212527,26.075817,55.81955,148,43,42,3,FOR ORDERS,GR,285,MARAN GAS ASCLEPIUS,8,43,227,24,0,84659,18,,,
713539,26.056555,55.915348,1,0,353,4,AE MSA,MH,234,IOLCOS GENESIS,7,32,200,22,-1,84062,6,,,
214944,26.379761,54.388184,115,275,274,143,IRKBM,MH,229,PANAMANIAN,7,32,199,16,0,83448,6,,,
TWpjME9EQTNNamMwT0RBM01qYzBPQT09LXZoeXFlMnBYNHExQUp2ZndQMGZqWkE9PQ==,26.421667,53.956665,100,279,,14,,,,[SAT-AIS],7,,,,,,,7,Cargo Vessel,Underway using Engine
117791,24.743839,52.784431,91,83,84,4,DAS ISLAND,BE,291,EXPRESS,8,43,230,22,,83276,56,,,
9531931,25.149847,54.816509,0,351,266,3,AE FJR > AE JEA,MH,228,NIKOMARIN,7,32,202,21,1,82779,6,,,
7736942,26.060364,55.959278,1,209,351,4,AEMSA,MH,228,FJ FRESIA,7,32,202,21,1,82566,6,,,
712055,25.97851,56.057812,0,133,39,3,AE FJR > AE MSA,MH,228,STAR MARIELLA,7,32,198,12,0,82266,6,,,
416428,27.253757,50.614925,111,93,93,4,AE FJR,MH,228,SEA BIRD,7,32,206,21,0,82177,6,,,
7380754,24.523252,54.38464,0,289,309,4,FUJAIRAH,MH,228,TRIKERI,7,32,197,21,0,82016,6,,,
6492544,27.549456,49.208618,1,184,359,58,SA RAZ,MH,228,IZUMI,7,32,198,21,0,82005,6,,,
654732,25.614679,56.296528,0,329,301,6,DIBBA,IN,229,VISHVA CHETNA,7,32,196,13,,82000,6,,,
7701147,29.673786,49.549252,1,345,314,8,IR BKM,MH,229,NINA PETRAKIS,7,32,198,22,,82000,6,,,
475710,26.043165,55.908424,1,8,343,5,AEMSA,SA,229,BAHRI ARASCO,7,32,200,20,0,81855,6,,,
713981,29.781811,49.324879,1,347,157,8,IR BKM,MH,229,CARAVOS HARMONY,7,32,198,21,,81670,6,,,
6247486,25.55698,55.328838,1,152,257,4,AEHAM,BE,229,GOLDEN FELLOW,7,32,201,9,1,81135,6,,,
758195,26.593493,51.159855,8,135,20,6,BHBAH,PT,305,ESL BUSAN,7,40,212,23,,81002,11,,,
159293,29.765369,49.627396,1,322,304,8,BIK,PA,224,NEW PIONEER,7,32,194,20,,77229,6,,,
408316,26.093334,53.400002,178,106,107,193,TW TXG>QA RLF,PA,289,TAITAR NO.4,8,49,233,16,0,77053,18,,,
T0RJek1ETTJPREl6TURNMk9ESXpNQT09LTFJbDZrL1hUT0hDZjNlUHBRL2VvT3c9PQ==,26.111666,53.355,180,294,,9,,,,[SAT-AIS],8,,,,,,,8,Tanker,Underway using Engine
711634,26.627634,56.218666,110,169,170,3,IR BSR,MH,225,ASCANIOS,7,32,195,10,0,76878,6,,,
714392,28.963133,48.376568,0,323,339,6,KW SAA,LR,225,ABDALI,7,32,197,20,0,76801,6,,,
414471,25.492746,55.011654,126,51,50,3,"SOHAR,OMAN",PA,224,WUZHOU STAR,7,32,192,18,0,76598,6,,,
417350,26.609787,50.297112,0,228,4,6,SA DMN,MH,224,ARMATHIA,7,32,193,21,,76596,6,,,
657828,27.00424,56.378128,2,204,,444,IR BND,IR,225,ARIES,7,32,170,12,,76525,6,,,
372082,29.35203,47.933372,0,62,236,16,KW SWH,PA,225,HOANH SON PLANET,7,32,196,18,0,76255,6,,,
713681,25.141357,56.466248,4,131,2,5,FUJAIRAH,PA,225,EAST KING,7,32,197,15,0,75681,6,,,
410817,25.228086,54.773727,1,335,262,4,JEBEL ALI,PA,224,EFFIE,7,32,189,25,0,75319,6,,,
714698,26.009293,55.520626,50,280,271,2,KW SAA,PA,225,SUKHOOR ALKHALEEJ 2,7,32,191,19,0,75264,6,,,
657845,26.99379,56.453514,1,178,,455,IRBND,IR,224,MAHNAM,7,32,189,12,,75245,6,,,
300120,24.717436,56.557587,1,91,15,7,AEFJR,LR,225,MINOAN SKY,7,32,195,9,,75118,6,,,
5711561,24.184225,52.702499,1,116,314,200,AERUW,MH,227,ADVANTAGE PADOVA,8,38,189,26,0,75111,17,,,
TWpBeE5qazVNakF4TmprNU1qQXhOZz09LWRGT3FXeWhma1hvdVp5Y0hNdExkNnc9PQ==,24.183332,52.701668,0,302,,64,,,,[SAT-AIS],8,,,,,,,8,Tanker,Moored
158752,25.627356,55.057228,0,348,303,9,SHARJAH OPL,PA,228,INTERSTELLAR,8,32,188,20,0,74999,17,,,
755539,27.258669,50.327866,118,90,89,3,SAJUB<>AEFJR,LR,228,NAVE ESTELLA,8,32,188,20,0,74999,71,,,
9952487,25.983418,56.856281,0,242,242,67,FOR ORDER,TO,228,BRIVE,8,32,121,16,0,74999,88,,,
9629679,27.436926,50.503323,116,102,103,4,THMAT,MT,227,KAVOMALEAS,8,36,195,10,1,74978,71,,,
712304,26.51741,56.400112,126,66,,31,FUJAIRAH,MH,228,OCEAN LAURA,8,32,190,22,,74908,17,,,
TkRBd05UZzFOREF3TlRnMU5EQXdOUT09LVdJUGhwSUQvUEQzUU4waWFGVEtKVmc9PQ==,26.543333,56.476665,110,69,,10,,,,[SAT-AIS],8,,,,,,,8,Tanker,Underway using Engine
712209,27.098381,56.065228,0,328,59,510,IR BND,MH,225,ANNA SMILE,7,32,201,13,,74823,6,,,
TXpZMk1EQTRNelkyTURBNE16WTJNQT09LS9aN2dlcUZhOWtibGtJK2tDVmxPaHc9PQ==,27.098333,56.064999,0,328,,7,,,,[SAT-AIS],7,,,,,,,7,Cargo Vessel,Moored
754469,26.642763,51.398426,123,329,330,3,FOR ORDER,MT,228,APNOIA,8,32,191,21,0,74812,71,,,
755106,25.559786,56.828934,116,351,354,4,SGSIN>BHSIT,MH,228,ADVANTAGE PARADISE,8,32,190,7,0,74602,17,,,
755423,25.014639,55.047874,1,146,338,19,AEJEA,DK,228,TORM EVOLVE,8,32,189,8,0,74554,17,,,
5193035,24.579329,56.648533,0,136,28,9,OM SOH,MH,219,PACIFIC MARTINA,8,38,179,16,,74356,88,,,
756168,28.895287,48.4249,0,,357,10,SAA KW,PA,224,RICHSING LOTUS,7,32,193,16,0,74078,6,,,
124388,27.717516,51.006634,101,312,311,654,SHUAIBA,PA,224,RATGA,7,32,195,18,0,73902,6,,,
TVRnek5qWXpNVGd6TmpZek1UZ3pOZz09LUwxR0Zid2FNKzdHMjZyalhsN29peFE9PQ==,27.875732,50.809334,101,311,,570,,,,[SAT-AIS],7,,,,,,,7,Cargo Vessel,Underway by Sail
373535,25.257467,54.742466,0,45,301,4,AE JEA,MH,228,LV ESTIA,8,32,188,6,0,73711,17,,,
714345,24.74608,56.536381,0,153,22,9,SHINAS,CM,228,AGNI,8,32,190,10,,73673,71,,,
657958,28.801666,49.676666,121,102,101,205,IR.BND,IR,225,GOLAFRUZ,7,32,193,16,0,73664,6,,,
TXpNd01qVTVNek13TWpVNU16TXdNZz09LW5WZ0Fncjh4QjNUL1J2bURJWHlJYkE9PQ==,28.719999,49.841667,120,119,,17,,,,[SAT-AIS],7,,,,,,,7,Cargo Vessel,Underway using Engine
657898,29.63798,49.605103,1,170,207,8,B.I.K,IR,225,DELRUBA,7,32,217,5,,73518,6,,,
657825,26.946289,56.481739,2,350,,121,BND,IR,225,ARTIN,7,32,199,16,,73500,6,,,
757955,26.769434,52.882877,121,305,305,5,SA RTA,MH,228,CAPOEIRA,8,32,183,9,0,73400,17,,,
754446,25.646915,54.635559,111,279,283,6,JEBEL ALI UAE,LR,228,MELTEMI,8,32,185,13,0,73289,17,,,
407848,26.419601,53.472858,103,119,119,158,AE FJR,PA,225,MOSHTARAKA 4,7,32,190,12,0,72875,6,,,
TlRRNE1ETTNOVFE0TURNM05UUTRNQT09LTEyUUxuMHFxTkR3akJIMGgrNUtqSVE9PQ==,26.321667,53.84,110,104,,43,,,,[SAT-AIS],7,,,,,,,7,Cargo Vessel,Underway using Engine
9894420,26.905884,52.721832,108,319,316,5,IQBSR,BB,228,NORTH STAR,8,32,189,16,,72807,17,,,
371124,29.348856,49.171379,3,233,32,8,AEFJR,BB,228,OCEAN KOI,8,32,189,17,,72768,17,,,
727669,29.355783,48.948116,0,349,53,9,"KAZ OPL,IRAQ",LR,227,ALEXANDRA,8,32,190,9,,72718,71,,,
726479,25.357651,56.440666,0,243,40,6,KHORFAKKAN IN,SG,227,EM ZENITH,8,32,190,10,,72660,71,,,
657881,28.839373,49.453175,133,95,97,195,B.ABBAS,IR,224,ANDIA,7,32,189,16,0,72642,6,,,
657852,26.923065,56.360214,0,299,245,126,B.ABBAS,IR,225,GOLSAR,7,32,189,16,,72642,6,,,
T0RNek9UZ3pPRE16T1Rnek9ETXpPUT09LVZ4d1VKMDJEbHhDM1o2cFVaN29ocnc9PQ==,26.923334,56.360001,0,178,,9,,,,[SAT-AIS],7,,,,,,,7,Cargo Vessel,At Anchor
787392,29.678617,48.681049,0,185,300,2,IQ UQR,NO,228,FELICITY,8,32,192,17,0,70955,17,,,
211893,29.332733,48.961784,1,169,329,9,"IQ,KAZ",LR,228,ADENA,8,32,190,17,,70146,71,,,
208690,29.474083,48.875801,0,235,287,9,KAZ.OPL,LR,228,CAMILLA,8,32,190,17,,70142,71,,,
711812,25.392191,56.858795,1,41,,8,KFK\OPL,PW,228,PIONEER SAM,8,32,194,18,,69629,17,,,
731814,27.110029,49.795265,113,45,44,82,SAJUB>AEJAL,SG,249,MAERSK CONGO,7,37,190,27,0,68898,11,,,
407522,26.509455,51.445648,126,159,157,3,AEAUH,PA,294,MSC SARISKA V,7,32,199,9,0,67183,11,,,
732346,26.096603,56.879665,12,124,49,6,,LR,280,RANTANPLAN,7,40,205,15,,66940,11,,,
314799,25.001671,56.748005,10,302,347,3,NO INF0,NO,226,SEAWAY HAWK,7,55,186,24,0,64843,4,,,
9687147,25.854828,53.028004,116,75,80,171,AE FJR,SG,199,INCE ANTALYA,7,32,177,22,0,63601,6,,,
T0RneU9EY3pPRGd5T0Rjek9EZ3lPQT09LUJldzg2bVNhSGVzTHh0SUxjUngzRFE9PQ==,25.98,53.608334,120,76,,8,,,,[SAT-AIS],7,,,,,,,7,Cargo Vessel,Underway using Engine
8667281,26.143049,52.862801,121,100,101,85,AE FJR,PA,199,ROYAL QUEST,7,32,170,12,0,63564,6,,,
8836596,24.941439,51.587143,0,189,120,6,QA UMS,PA,199,OMISHIMA,7,32,170,20,0,63526,6,,,
4233588,26.330971,54.783871,115,275,274,7,IQ UQR,PT,199,APEX,7,32,171,7,0,63403,6,,,
T1RRNU16Y3lPVFE1TXpjeU9UUTVNdz09LVJxNnF3b04xK2JjbE4rMGNjTW4yZ1E9PQ==,27.553333,49.196667,0,0,,8,,,,[SAT-AIS],7,,,,,,,7,Cargo Vessel,Moored
6024999,27.705099,49.482792,1,84,331,70,SARAZ,SG,199,NORD SUNDA,7,32,171,11,0,63343,6,,,
TkRFMU1EWTBOREUxTURZME5ERTFNQT09LWFMejdDQUtKYmduY0NXN01JdVM5MXc9PQ==,27.705,49.481667,0,51,,7,,,,[SAT-AIS],7,,,,,,,7,Cargo Vessel,At Anchor
273573,26.188183,55.855202,143,41,42,3,AE JEA > PK KHI,IT,285,ITAL UNIVERSO,7,40,210,11,0,63074,11,,,
6056356,25.989977,55.58173,105,232,232,3,AEAUH,MH,201,UROPHYLLA,7,34,171,21,-1,62322,9,,,
463055,25.945168,53.834171,125,294,295,173,QA HMD,PA,199,BLUE AKIHABARA,7,32,167,17,0,61630,6,,,
2234087,26.080841,56.713833,130,179,178,14,AEFJR,GB,199,CUMBRIA,7,32,171,9,0,61268,6,,,
TXpZMk1qYzBNelkyTWpjME16WTJNZz09LVNzbkNrdDg0VkdESG5aYnNvYU90Tmc9PQ==,26.063334,56.713333,130,179,,9,,,,[SAT-AIS],7,,,,,,,7,Cargo Vessel,Underway using Engine
7016718,27.089155,51.809185,103,277,,9,SA JUB,LR,199,PILECKI,7,32,185,15,,61250,9,,,
TlRjMU1qa3pOVGMxTWprek5UYzFNZz09LTVMbERMSjZiam00dHBJY2MvQk5Tanc9PQ==,27.09,51.799999,100,276,,6,,,,[SAT-AIS],7,,,,,,,7,Cargo Vessel,Underway using Engine
6878565,27.284811,50.399586,133,92,92,4,CN-TAC,HK,199,TAI XING,7,32,185,15,2,61250,9,,,
3981844,25.261513,54.548645,6,48,335,2,AE KHL,MH,199,ARMONIA.GR,7,32,171,10,0,61242,6,,,
1597295,27.163191,49.788013,1,294,12,82,AESHJ>SAJUB,MH,198,IVS ISOGO,7,32,169,19,0,60317,6,,,
3825588,26.348486,50.772415,70,181,179,2,AE FJR>>BH SIT,MH,198,DSI ANDROMEDA,7,32,169,12,0,60309,6,,,
459446,27.335733,50.828133,111,89,89,4,AE FJR,MH,189,GLOBE TRINCO,7,32,160,11,0,58750,6,,,
2855321,26.274048,53.200066,126,93,95,148,IN NML,IN,225,PINE GAS,8,36,187,8,1,58585,19,,,
411612,26.468334,53.338333,113,274,273,227,SA DAM,PA,189,HEILAN JOURNEY,7,32,170,13,0,56900,6,,,
TlRRNU56QXhOVFE1TnpBeE5UUTVOdz09LUpPazBkTEtCekNoeGMvQjlRdlhNQXc9PQ==,26.555,53.178333,110,305,,11,,,,[SAT-AIS],7,,,,,,,7,Cargo Vessel,Underway using Engine
758617,25.84144,53.964714,116,221,213,166,AE RUW,MH,189,OMEGA S,7,32,161,24,-8,56892,6,,,
758464,26.348833,54.721668,111,279,278,28,SA DMM,MH,189,AGIOS NEKTARIOS I,7,32,161,11,-4,56722,6,,,
416393,26.789484,50.475578,111,85,84,7,JEBEL ALI,PA,189,HEILAN RISING,7,32,164,8,0,56721,6,,,
409237,27.082342,49.67812,0,170,180,22,IN MDA => SA JUB,GB,189,MYRA BAY,7,32,161,13,0,56546,6,,,
732803,25.470478,55.484398,0,322,210,4,HAMRIYAH,SG,189,APIRADEE NAREE,7,32,171,13,0,56512,6,,,
